0,1
19995,1
285,1
206647,1
49026,1
49529,1
559,1
38757,1
99861,1
767,1
209112,1
1452,1
10764,1
58,1
57201,1
49521,1
2454,1
24428,1
1865,1
41154,1
122917,1
1930,1
20662,1
57158,1
2268,1
254,1
597,1
271110,1
44833,1
135397,1
37724,1
558,1
68721,1
12155,1
36668,1
62211,1
8373,1
91314,1
68728,1
102382,1
20526,1
49013,1
44912,1
10193,1
534,1
168259,1
72190,1
127585,1
54138,1
81005,1
64682,1
9543,1
68726,1
38356,1
217,1
105864,1
62177,1
188927,1
10681,1
5174,1
14161,1
17979,1
258489,1
411,1
246655,1
155,1
14160,1
15512,1
1726,1
44826,1
8487,1
1735,2
297761,1
2698,1
137113,1
9804,1
14869,1
150540,1
278927,1
10138,1
58595,1
102651,1
119450,1
64686,1
100402,1
10192,1
158852,1
177572,1
82690,1
5255,1
47933,1
10191,1
296,1
118340,1
157336,1
27205,1
315011,1
49051,1
9799,1
4922,1
49538,1
131634,1
27022,1
503,1
241259,1
810,1
68735,1
87101,1
10140,1
676,1
1858,1
1966,1
675,1
674,1
8960,1
6479,1
118,1
2062,1
272,1
10527,1
18360,1
2080,1
605,1
109445,1
604,1
76338,1
76341,1
13448,1
10195,1
13053,1
19585,1
57165,1
62213,1
177677,1
5559,1
49444,1
10196,1
956,1
117251,1
50321,1
11619,1
266647,1
82703,1
652,1
80321,1
36669,1
43074,1
95,1
608,1
2310,1
140300,1
56292,1
81188,1
7552,1
616,1
147441,1
13475,1
557,1
82702,1
205584,1
10048,1
13183,1
944,1
1927,1
72559,1
7364,0
2114,1
1771,1
36643,1
8619,1
50620,1
65759,1
1724,1
267935,1
281957,1
77950,1
44896,1
270946,1
2503,1
9502,1
102899,1
101299,1
228161,1
74,1
8961,1
417859,1
27576,1
86834,1
17578,1
673,1
6972,1
82700,1
10567,1
181533,1
38055,1
671,1
49524,1
22,1
131631,1
591,1
172385,1
36658,1
51497,1
58574,1
18823,1
861,1
1911,1
49040,1
415,1
8871,1
435,1
955,1
2133,1
1979,1
87827,1
1250,1
324668,1
9471,1
70981,1
10996,1
68724,1
2789,1
97020,1
7459,1
42888,1
37834,1
75612,1
1895,1
1894,1
585,1
76170,1
1893,1
49519,1
2395,1
12100,1
290595,1
98566,1
49047,1
9619,1
308531,1
166424,1
1593,1
254128,1
714,1
2024,1
163,1
787,1
262500,1
2567,1
38745,1
40805,1
53182,1
41513,1
13700,1
262504,1
39254,1
77931,1
1639,1
80274,1
1571,1
120,1
10204,1
8489,1
2048,1
1495,1
10137,1
10198,1
286217,1
1635,1
24113,1
9679,1
98,1
180,1
672,1
36557,1
869,1
280,1
11322,1
4982,1
36955,1
18487,1
39451,1
27581,1
9268,1
68718,1
10545,1
11688,1
76163,1
2059,1
2486,1
16523,1
116711,1
37710,1
9946,1
1372,1
106646,1
414,1
563,1
83542,1
41216,1
314,1
184315,1
9016,1
18162,1
138103,1
257088,1
205775,1
11692,1
22972,0
227973,1
29193,1
1734,1
3131,1
76758,27
9408,1
9890,1
855,1
77953,1
18,1
37786,2
10501,1
57800,1
150689,1
7980,1
12,1
122,1
121,1
68737,1
1995,1
157353,1
331,1
61791,1
8204,1
47964,1
10733,1
9806,1
1408,1
32657,1
607,1
863,1
44048,26
5175,1
2655,1
22794,1
8355,1
116745,1
4327,1
1422,1
10674,1
7446,1
65754,1
1572,1
10528,1
271969,1
10865,1
258509,1
2253,1
10661,1
257344,1
644,1
10756,1
686,1
9383,1
179,1
76285,1
1996,1
291805,1
10003,1
1535,1
2067,1
46195,1
2277,1
4477,1
8665,1
9387,1
921,1
49852,2
4464,1
664,1
8358,1
9836,1
2502,1
9772,1
161,1
52451,1
