revenue,budget,release_date,runtime,vote_average,vote_count,genre_vec0,genre_vec1,genre_vec2,genre_vec3,genre_vec4,genre_vec5,genre_vec6,genre_vec7,genre_vec8,genre_vec9,genre_vec10,genre_vec11,genre_vec12,genre_vec13,genre_vec14,genre_vec15,genre_vec16,genre_vec17,genre_vec18,genre_vec19,genre_vec20,genre_vec21,genre_vec22,genre_vec23,production_country_vec0,production_country_vec1,production_country_vec2,production_country_vec3,production_country_vec4,production_country_vec5,production_country_vec6,production_country_vec7,production_country_vec8,production_country_vec9,production_country_vec10,production_country_vec11,production_country_vec12,production_country_vec13,production_country_vec14,production_country_vec15,production_country_vec16,production_country_vec17,production_country_vec18,production_country_vec19,production_country_vec20,production_country_vec21,production_country_vec22,production_country_vec23,production_country_vec24,production_country_vec25,production_country_vec26,production_country_vec27,production_country_vec28,production_country_vec29,production_country_vec30,production_country_vec31,production_country_vec32,production_country_vec33,spoken_language_vec0,spoken_language_vec1,spoken_language_vec2,spoken_language_vec3,spoken_language_vec4,spoken_language_vec5,spoken_language_vec6,spoken_language_vec7,spoken_language_vec8,spoken_language_vec9,spoken_language_vec10,spoken_language_vec11,spoken_language_vec12,spoken_language_vec13,spoken_language_vec14,spoken_language_vec15,spoken_language_vec16,spoken_language_vec17,spoken_language_vec18,spoken_language_vec19,spoken_language_vec20,spoken_language_vec21,spoken_language_vec22,spoken_language_vec23,spoken_language_vec24,spoken_language_vec25,spoken_language_vec26,spoken_language_vec27,spoken_language_vec28,spoken_language_vec29,spoken_language_vec30,spoken_language_vec31,spoken_language_vec32,spoken_language_vec33,spoken_language_vec34,spoken_language_vec35,genre_class_new,keyword_class_new
609123048,145000000,41802,102,7.6,3106,-0.079550565,1.786554868,1.572060086,1.474487204,-0.062427703,4.347115086,0.30644554,-0.906871385,0.608101009,-3.041793571,-0.183533631,1.720650107,3.913559809,0.129640433,0.199177015,-0.563591997,0.183520491,-0.646214514,-0.64804558,-0.766682635,3.31941869,2.673325939,-0.540478801,3.471534875,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,25,20
150680864,140000000,42425,127,5.3,1277,-1.579550565,0.453221534,-3.09460658,6.307820537,-4.562427703,8.347115086,0.973112207,-3.573538052,-1.725232325,-5.041793571,-1.016866964,-5.112683227,-3.086440191,5.2963071,-4.300822985,-1.89692533,1.683520491,-4.146214514,3.35195442,4.566650698,5.81941869,3.506659272,1.459521199,1.304868208,-2.278553254,4.425422751,0.59069601,-1.399134802,-2.337933847,-2.464923479,2.73773239,-3.907180017,0.543440578,-0.178086917,1.582384073,0.082411029,9.421107022,-5.781900584,-1.856863159,-0.39355487,-3.988611798,-1.349758116,0.897916914,-4.626523942,-0.964164635,-0.154290634,0.738090446,2.556408524,-2.889747007,-2.002787723,-3.904318453,-2.062339392,-7.586207179,-3.560405374,2.177002639,-0.298577692,1.442060975,3.41716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,20,20
76932943,135000000,38561,121,4.9,331,5.420449435,3.453221534,7.90539342,0.307820537,0.437572297,6.347115086,-3.026887793,1.426461948,0.274767675,4.958206429,7.983133036,2.887316773,4.913559809,0.2963071,3.699177015,6.10307467,-4.316479509,5.853785486,-2.64804558,4.566650698,7.81941869,0.506659272,-2.540478801,5.304868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,2.366888836,2.228906008,-1.429607566,-4.510523254,2.365786442,0.362862577,-0.292393134,-0.110968643,-0.885713561,1.73922365,-1.93298252,2.266916817,-0.524575339,-2.047804091,2.343626451,0.526147379,1.313295895,-1.101181024,-0.164875575,-2.07979199,-3.449756917,1.695239271,-0.096706552,0.918323085,5.248908373,0.659092475,0.045123733,1.673754511,0.115092107,0.99444528,-1.143048533,-1.781504785,0.976742242,3.293126525,0.895021019,0.024566436,17,20
185258983,130000000,39877,163,7,2811,4.420449435,0.453221534,1.90539342,0.641153871,3.437572297,3.013781752,2.30644554,0.093128615,1.608101009,3.624873096,1.983133036,2.887316773,-0.086440191,-1.7036929,1.699177015,-0.89692533,1.683520491,0.853785486,1.018621086,2.233317365,2.152752024,-1.160007395,1.792854532,4.638201541,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,17,20
285444603,140000000,35986,127,6.3,767,0.020449435,1.053221534,1.70539342,1.307820537,2.437572297,4.747115086,-0.226887793,0.226461948,-1.525232325,-0.441793571,2.983133036,3.087316773,3.313559809,0.6963071,2.299177015,0.10307467,0.883520491,-0.146214514,1.55195442,0.766650698,3.61941869,1.506659272,0.859521199,3.704868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,0.030045709,2.542879558,-0.371743228,0.819142142,1.289202225,3.312033757,0.35158168,-1.03981031,2.577654554,0.675514264,-1.839867921,3.515276357,-5.149875699,5.540308454,-0.786294245,2.409302839,1.819183383,-0.088293213,-1.106169347,0.228799714,-1.409430768,-1.779615301,4.5821568,6.801910664,5.432755517,-0.403750855,8.019376599,-3.089160254,-3.212932783,3.981787274,-1.850814386,-2.594165603,1.364999944,-0.700519388,1.163585351,0.012075584,23,20
245360480,137000000,37791,138,5.3,1533,5.753782769,1.119888201,0.572060086,0.307820537,5.77090563,2.680448419,1.973112207,-0.573538052,0.274767675,2.291539763,1.983133036,0.887316773,-1.419773524,-0.7036929,3.365843682,1.10307467,1.016853824,-0.146214514,-1.981378914,3.566650698,1.486085357,-2.493340728,2.126187866,4.304868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,2.95986907,3.986073999,-0.938187044,-8.123320507,1.79943858,0.10701316,2.227411864,1.377597741,0.273990977,-0.8425814,-3.425362265,1.968028405,-2.086410576,-2.835028717,5.047700822,-0.681255523,0.710322668,-3.201846268,1.045151461,-0.519120012,-1.447756608,0.494350302,-0.310665982,3.509784541,6.516760701,1.864830647,5.973802556,-1.587328798,0.465747493,0.67339908,0.369947384,-1.221555964,-4.287084508,6.179088649,0.359658221,-0.058398954,9,20
371876278,130000000,41359,110,5.4,3025,1.920449435,1.453221534,-0.84460658,1.057820537,2.437572297,4.847115086,0.723112207,0.926461948,-1.475232325,1.708206429,2.233133036,3.387316773,3.413559809,-0.7036929,2.699177015,2.10307467,0.683520491,-2.646214514,2.60195442,3.316650698,3.06941869,0.506659272,-0.290478801,4.804868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,23,20
119269486,130000000,38448,124,5.7,434,3.020449435,1.653221534,1.70539342,-0.492179463,2.037572297,3.547115086,-0.426887793,-1.573538052,1.474767675,-1.841793571,-0.416866964,2.087316773,2.513559809,-1.9036929,2.699177015,0.10307467,3.283520491,-0.346214514,-1.44804558,0.366650698,3.01941869,0.306659272,1.059521199,2.304868208,-0.778553254,1.925422751,1.84069601,2.100865198,-1.587933847,-3.464923479,1.48773239,-1.407180017,1.543440578,-1.678086917,2.082384073,1.332411029,0.171107022,-0.281900584,1.893136841,0.10644513,0.261388202,0.400241884,2.397916914,-1.126523942,-1.214164635,-1.404290634,2.988090446,3.306408524,2.110252993,-1.502787723,-0.404318453,-0.562339392,-5.336207179,0.939594626,-1.572997361,-1.548577692,1.942060975,0.16716164,-1.017203864,-2.576249052,-0.646048104,-2.059530414,3.022734832,-3.392389772,3.250924229,-5.145104659,0.853377499,1.193120808,0.774268355,2.7466836,-4.977268867,-0.803600067,-0.16438935,-0.353857574,1.244075225,-7.649012083,0.840274096,-0.10586386,2.665633436,2.007075301,-0.605101875,3.940855944,3.651469697,0.534239634,0.688430536,3.189181893,0.672391415,2.692806553,-1.799756139,2.523748855,1.362959067,0.12143867,1.359447991,0.625394738,9,18
85131830,137000000,37074,106,5.9,433,1.087116102,1.953221534,-0.927939914,2.974487204,0.937572297,5.513781752,1.973112207,-0.406871385,-1.225232325,-0.041793571,0.983133036,1.55398344,1.913559809,0.7963071,0.532510348,0.436408003,0.183520491,-2.479547848,2.185287753,1.899984031,2.486085357,1.173325939,0.292854532,4.638201541,-5.778553254,-1.574577249,4.59069601,2.100865198,2.162066153,-1.464923479,5.23773239,1.092819983,1.043440578,-0.178086917,2.582384073,-1.417588971,7.421107022,-1.281900584,-0.356863159,-1.89355487,-3.988611798,-1.849758116,2.397916914,-0.126523942,2.535835365,-4.654290634,0.238090446,-0.443591476,1.110252993,-0.002787723,-2.404318453,-2.062339392,-2.086207179,1.439594626,0.677002639,-0.298577692,4.442060975,2.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,25,20
370569774,140000000,40746,124,6.6,7047,3.753782769,1.786554868,-0.09460658,0.974487204,4.77090563,5.347115086,0.30644554,0.426461948,0.608101009,1.958206429,1.316466369,1.220650107,2.580226476,-1.037026234,4.365843682,3.769741336,2.016853824,-2.479547848,1.35195442,1.566650698,2.81941869,-0.160007395,-2.207145468,4.638201541,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,-0.514048286,-1.969209519,-0.381624691,-3.842451302,0.297075752,-3.22159258,1.759125354,-2.863667807,3.463621478,3.477849777,0.663959444,1.523262812,-0.763125915,-0.804808887,1.374893392,1.929923158,1.407297229,-5.535972313,1.48880492,-0.935440657,1.27238436,-0.374673886,-1.434972643,5.417424663,1.222174472,4.029374545,0.092658084,0.210202011,3.333830158,3.197768283,1.532862918,3.585224244,-0.636423751,1.620837822,-0.201694418,-1.817824888,26,20
361832400,135000000,36472,128,6,862,1.420449435,2.119888201,0.238726753,0.641153871,-0.22909437,6.013781752,-1.360221127,1.426461948,-2.391898991,0.291539763,2.983133036,4.220650107,6.246893142,-1.370359567,2.699177015,3.436408003,0.016853824,-2.146214514,2.018621086,3.899984031,4.81941869,2.173325939,-1.207145468,4.304868208,-3.278553254,3.425422751,0.09069601,1.100865198,-2.337933847,-5.464923479,4.23773239,1.092819983,4.543440578,2.321913083,-0.417615927,3.082411029,3.421107022,-2.781900584,2.643136841,-2.89355487,-0.488611798,3.650241884,1.397916914,-4.126523942,2.035835365,-0.654290634,1.738090446,5.556408524,-1.389747007,-1.002787723,-2.404318453,-0.062339392,-6.586207179,-1.060405374,-4.322997361,0.201422308,1.942060975,3.41716164,0.782698952,2.312463559,-5.087694821,-5.699952731,5.133539223,2.439179127,2.979692647,-1.873616029,-3.902768812,1.155110095,-5.171140402,4.384103141,-1.341857475,3.16464943,5.217761505,7.383604769,3.214869715,-4.785371332,0.568353552,0.215796056,-1.454372117,2.829462774,-1.074291085,0.14004979,7.486743973,1.930766696,0.463417729,2.567414086,-1.27571834,3.831989356,-3.630604907,-3.487159247,0.201404429,3.012170077,-4.45234007,-2.128922949,23,20
212011111,150000000,37939,138,6.9,790,2.420449435,2.453221534,-4.09460658,0.307820537,3.437572297,8.347115086,-3.026887793,0.426461948,0.274767675,-5.041793571,-4.016866964,-0.112683227,7.913559809,-4.7036929,6.699177015,7.10307467,7.683520491,-9.146214514,2.35195442,-1.433349302,2.81941869,3.506659272,-6.540478801,2.304868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,3.041316366,-1.186527064,-2.482640543,-2.395447676,0.011629629,-1.893111238,-0.023541908,-2.983001882,-0.303989457,4.422617509,0.33139591,1.030598879,-4.926754119,0.968990487,3.314670515,0.251943902,2.631070402,-7.428292298,2.95794408,-2.554006359,1.172616484,1.83513367,-1.722778875,0.581597008,2.536957936,-0.034663278,2.420257613,2.093253576,-0.052211395,1.193642421,0.425778806,0.91494599,0.09297316,1.0590602,1.075423615,-1.491449007,19,20
829000000,120000000,41226,115,6.1,2553,2.670449435,1.203221534,-3.84460658,-0.692179463,0.437572297,4.097115086,-0.026887793,-1.073538052,0.024767675,-2.791793571,-1.766866964,-2.112683227,1.163559809,0.0463071,0.449177015,0.10307467,3.433520491,-3.896214514,-0.39804558,3.566650698,3.81941869,0.256659272,-1.290478801,2.804868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,22,20
150406466,130000000,40864,100,5.8,373,-2.246217231,1.453221534,2.90539342,0.641153871,0.104238964,1.013781752,2.30644554,-1.240204719,1.608101009,-4.375126904,-1.350200297,4.220650107,4.580226476,-0.037026234,-1.634156318,-4.89692533,-1.316479509,1.187118819,-2.314712247,-4.100015969,1.152752024,2.839992605,1.459521199,3.971534875,0.221446746,2.925422751,-2.90930399,-4.899134802,0.662066153,2.535076521,-2.26226761,-4.407180017,-4.956559422,-2.178086917,-0.917615927,-5.417588971,8.921107022,-8.281900584,-5.356863159,3.10644513,-2.988611798,-3.849758116,0.397916914,-4.126523942,-1.464164635,1.845709366,-1.261909554,1.056408524,-2.389747007,0.497212277,-1.404318453,-0.562339392,-8.086207179,-4.560405374,5.177002639,1.201422308,-2.557939025,5.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,25,20
163712074,150000000,39611,114,6.1,3021,3.753782769,1.786554868,-0.09460658,0.974487204,4.77090563,5.347115086,0.30644554,0.426461948,0.608101009,1.958206429,1.316466369,1.220650107,2.580226476,-1.037026234,4.365843682,3.769741336,2.016853824,-2.479547848,1.35195442,1.566650698,2.81941869,-0.160007395,-2.207145468,4.638201541,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,3.875593034,2.876585493,-0.933124542,-6.281725103,0.182631133,0.825422123,-0.63390383,1.28864941,-0.966201041,1.716670528,-1.061677864,-0.079299974,-2.976850988,-0.806722484,5.002767939,-0.579126594,2.514231334,-4.479884754,1.73313351,-2.495451859,-0.998902867,1.827506097,0.008352488,-0.172388823,4.49546883,0.187301772,5.64348111,0.492041725,-0.560807129,0.53305987,0.480750054,-1.58216678,-2.567873965,5.785005025,1.018001839,-1.053739231,26,20
183345589,140000000,42522,120,6,1000,-0.246217231,-0.546778466,-1.427939914,0.641153871,-0.562427703,4.347115086,-0.69355446,0.759795281,-0.391898991,-5.375126904,-1.683533631,0.887316773,4.580226476,-2.370359567,0.032510348,-0.230258664,2.350187157,-4.146214514,0.018621086,1.233317365,3.486085357,4.506659272,-1.540478801,2.638201541,-6.778553254,1.425422751,-0.40930399,4.100865198,-4.337933847,-3.464923479,6.23773239,1.592819983,6.043440578,-1.178086917,1.582384073,3.082411029,4.921107022,-5.781900584,-1.356863159,-4.39355487,-1.488611798,-1.849758116,3.397916914,-3.626523942,2.535835365,1.845709366,2.738090446,-0.943591476,1.610252993,0.497212277,0.595681547,0.937660608,-3.086207179,-1.560405374,2.677002639,-0.298577692,7.442060975,1.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,27,20
532950503,135000000,42363,156,7.3,6396,2.920449435,-0.546778466,-1.34460658,0.557820537,2.937572297,3.597115086,0.473112207,-0.323538052,-1.225232325,-1.541793571,0.983133036,1.887316773,2.413559809,-1.4536929,1.949177015,0.10307467,1.933520491,-3.646214514,0.60195442,2.816650698,1.06941869,3.256659272,1.959521199,2.054868208,-1.528553254,4.425422751,0.84069601,1.600865198,0.162066153,-2.464923479,2.98773239,-1.157180017,0.793440578,-1.678086917,2.332384073,-0.417588971,5.421107022,-0.531900584,0.643136841,-1.39355487,0.761388202,-5.599758116,-1.602083086,-1.376523942,-2.464164635,-2.904290634,3.238090446,-1.693591476,-0.389747007,-3.252787723,-2.404318453,-1.312339392,-2.336207179,-0.560405374,-0.072997361,-3.048577692,0.442060975,1.91716164,1.708454068,-2.108594837,-3.262461046,-2.293904367,1.542936324,-3.970786882,3.142954747,-5.029879198,1.267308353,3.216339071,-1.335751604,3.632876685,-5.011265273,-0.171459261,2.515554686,0.56535022,0.885581269,-7.624457584,2.882367315,-0.606951761,1.809522419,0.505791662,-2.907363026,4.640763287,3.57899436,1.531883072,1.13896731,0.814488978,1.228641094,1.664272906,0.287490511,2.524113191,-0.29581382,-0.909828589,0.445790884,-0.714963617,18,20
282570682,135000000,41466,96,6.1,1074,-0.579550565,0.453221534,1.90539342,1.307820537,-0.062427703,0.847115086,3.973112207,1.426461948,0.274767675,-4.041793571,-1.016866964,4.387316773,4.913559809,-2.7036929,-2.800822985,-4.89692533,-2.816479509,0.353785486,-3.14804558,-2.933349302,-0.68058131,4.006659272,0.959521199,5.804868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,25,20
245724603,135000000,40604,107,6.6,2051,0.020449435,0.253221534,1.70539342,0.907820537,2.037572297,2.747115086,0.973112207,-0.973538052,1.674767675,-3.241793571,-0.616866964,2.287316773,4.313559809,-0.5036929,0.299177015,-2.09692533,0.483520491,-1.146214514,-0.64804558,-2.833349302,1.01941869,4.506659272,0.059521199,2.704868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,25,20
373552094,132000000,41965,92,6.5,1346,-1.079550565,1.703221534,1.15539342,0.557820537,0.937572297,2.847115086,0.973112207,-0.823538052,1.274767675,-4.541793571,-2.016866964,3.137316773,5.413559809,-1.2036929,0.449177015,-1.89692533,0.933520491,-1.396214514,-1.14804558,-3.433349302,1.56941869,3.006659272,-0.540478801,3.554868208,-4.778553254,5.925422751,4.09069601,2.100865198,-5.337933847,-7.464923479,7.73773239,-3.407180017,6.043440578,1.821913083,4.082384073,5.582411029,9.921107022,-3.281900584,1.643136841,-3.89355487,-4.988611798,1.150241884,1.397916914,-5.126523942,-0.464164635,-2.154290634,2.738090446,4.056408524,-3.389747007,-4.502787723,-6.404318453,-3.562339392,-7.086207179,-2.560405374,-0.822997361,-1.798577692,5.442060975,0.91716164,1.712085552,0.967210025,-0.923034987,-6.644909172,3.293554807,0.782695221,6.816852939,-2.043989679,-1.63462729,-0.880147772,-5.178766702,2.304056249,-7.251514484,1.737150374,5.355788613,4.644367885,1.982191489,-6.866060136,5.227912002,2.894126414,-0.285393365,4.995350096,0.021251499,3.234574205,7.359728357,6.023716631,8.809069521,-3.836469779,-0.448695658,5.082076777,1.040835526,2.191744743,-2.297034686,4.512566646,-3.978035978,-4.225689352,25,20
