57201,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
49521,"[-3.278553254231529, 3.4254227512404527, 0.09069601033018815, 1.1008651979363793, -2.3379338468062, -5.464923478820312, 4.237732390131013, 1.0928199828565308, 4.543440577821579, 2.321913083432407, -0.417615926672787, 3.082411029302052, 3.421107021889021, -2.781900583635709, 2.6431368412265805, -2.8935548701672458, -0.48861179762801576, 3.6502418838964354, 1.3979169141340158, -4.126523941895373, 2.0358353651788885, -0.6542906344591721, 1.7380904457118485, 5.556408524496346, -1.3897470072935096, -1.0027877228376278, -2.404318452573112, -0.062339392140758676, -6.586207178634122, -1.060405373987685, -4.322997360589066, 0.20142230813624995, 1.9420609748456952, 3.4171616402591636]"
2454,"[-1.0285532542315297, 1.9254227512404531, 0.34069601033018837, 0.6008651979363806, 2.9120661531938, -1.9649234788203118, 1.7377323901310122, -2.9071800171434696, 3.0434405778215785, -2.178086916567591, 0.8323840733272139, -0.6675889706979465, 1.6711070218890225, -1.531900583635711, -1.6068631587734215, 0.106445129832754, 0.2613882023719858, 0.40024188389643345, -0.6020830858659858, -0.12652394189537097, 0.035835365178889134, -0.15429063445917202, 3.9880904457118453, -4.193591475503655, -1.3897470072935083, -0.7527877228376276, -2.4043184525731154, -2.8123393921407587, -1.586207178634123, -0.8104053739876851, 0.9270026394109301, -2.7985776918637515, 1.9420609748456934, 3.1671616402591636]"
24428,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
1865,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
41154,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
122917,"[-1.2785532542315319, -2.0745772487595446, 4.5906960103301895, -1.89913480206362, -0.33793384680619987, -3.4649234788203103, 6.237732390131014, -1.907180017143469, 3.0434405778215767, -1.6780869165675911, 0.5823840733272128, 3.5824110293020492, 5.421107021889021, -5.781900583635709, 3.14313684122658, -0.39355487016724444, 0.5113882023719856, 0.15024188389643467, -2.6020830858659854, -3.126523941895371, 0.5358353651788903, -2.154290634459171, 1.738090445711849, 1.5564085244963461, -3.3897470072935096, -5.002787722837627, -7.904318452573114, -3.5623393921407556, -4.086207178634122, -3.560405373987685, 0.17700263941093025, 0.20142230813624906, 2.942060974845696, -2.0828383597408364]"
1930,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
20662,"[-3.278553254231529, 3.4254227512404527, 0.09069601033018815, 1.1008651979363793, -2.3379338468062, -5.464923478820312, 4.237732390131013, 1.0928199828565308, 4.543440577821579, 2.321913083432407, -0.417615926672787, 3.082411029302052, 3.421107021889021, -2.781900583635709, 2.6431368412265805, -2.8935548701672458, -0.48861179762801576, 3.6502418838964354, 1.3979169141340158, -4.126523941895373, 2.0358353651788885, -0.6542906344591721, 1.7380904457118485, 5.556408524496346, -1.3897470072935096, -1.0027877228376278, -2.404318452573112, -0.062339392140758676, -6.586207178634122, -1.060405373987685, -4.322997360589066, 0.20142230813624995, 1.9420609748456952, 3.4171616402591636]"
57158,"[-1.2785532542315319, -2.0745772487595446, 4.5906960103301895, -1.89913480206362, -0.33793384680619987, -3.4649234788203103, 6.237732390131014, -1.907180017143469, 3.0434405778215767, -1.6780869165675911, 0.5823840733272128, 3.5824110293020492, 5.421107021889021, -5.781900583635709, 3.14313684122658, -0.39355487016724444, 0.5113882023719856, 0.15024188389643467, -2.6020830858659854, -3.126523941895371, 0.5358353651788903, -2.154290634459171, 1.738090445711849, 1.5564085244963461, -3.3897470072935096, -5.002787722837627, -7.904318452573114, -3.5623393921407556, -4.086207178634122, -3.560405373987685, 0.17700263941093025, 0.20142230813624906, 2.942060974845696, -2.0828383597408364]"
2268,"[-3.278553254231529, 3.4254227512404527, 0.09069601033018815, 1.1008651979363793, -2.3379338468062, -5.464923478820312, 4.237732390131013, 1.0928199828565308, 4.543440577821579, 2.321913083432407, -0.417615926672787, 3.082411029302052, 3.421107021889021, -2.781900583635709, 2.6431368412265805, -2.8935548701672458, -0.48861179762801576, 3.6502418838964354, 1.3979169141340158, -4.126523941895373, 2.0358353651788885, -0.6542906344591721, 1.7380904457118485, 5.556408524496346, -1.3897470072935096, -1.0027877228376278, -2.404318452573112, -0.062339392140758676, -6.586207178634122, -1.060405373987685, -4.322997360589066, 0.20142230813624995, 1.9420609748456952, 3.4171616402591636]"
254,"[-0.11188658756486447, -0.07457724875954508, 4.424029343663523, -0.232468135396954, -1.3379338468061999, -0.7982568121536442, 3.7377323901310135, -3.407180017143469, 0.3767739111549118, -3.5114202499009233, 1.749050739993881, 2.9157443626353836, 2.921107021889023, -4.615233916969043, 3.309803507893247, 1.1064451298327544, 1.6780548690386525, -0.5164247827702324, 0.06458358080068116, -2.1265239418953703, -2.130831301487776, -1.4876239677925043, 4.07142377904518, 1.38974185782968, -1.3897470072935114, -4.83612105617096, -3.0709851192397815, -2.89567272547409, -3.7528738453007877, -2.2270720406543516, 1.5103359727442636, -1.7985776918637513, 3.108727641512362, -3.4161716930741695]"
597,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
271110,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
44833,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
135397,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
37724,"[-3.278553254231529, 3.4254227512404527, 0.09069601033018815, 1.1008651979363793, -2.3379338468062, -5.464923478820312, 4.237732390131013, 1.0928199828565308, 4.543440577821579, 2.321913083432407, -0.417615926672787, 3.082411029302052, 3.421107021889021, -2.781900583635709, 2.6431368412265805, -2.8935548701672458, -0.48861179762801576, 3.6502418838964354, 1.3979169141340158, -4.126523941895373, 2.0358353651788885, -0.6542906344591721, 1.7380904457118485, 5.556408524496346, -1.3897470072935096, -1.0027877228376278, -2.404318452573112, -0.062339392140758676, -6.586207178634122, -1.060405373987685, -4.322997360589066, 0.20142230813624995, 1.9420609748456952, 3.4171616402591636]"
558,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
68721,"[-1.7785532542315317, 6.425422751240451, 3.5906960103301886, 2.100865197936381, -2.8379338468062, -4.464923478820312, 1.7377323901310122, -3.907180017143469, 1.0434405778215816, 3.321913083432407, 3.082384073327214, 5.582411029302049, 5.92110702188902, -2.7819005836357107, 3.1431368412265743, -3.3935548701672458, -1.9886117976280153, -2.8497581161035663, -3.602083085865984, -5.626523941895371, -1.46416463482111, -3.154290634459171, 0.23809044571184934, -2.4435914755036516, 0.1102529927064897, -5.002787722837627, -0.40431845257311494, -0.06233939214075823, -4.0862071786341225, -0.5604053739876865, 0.17700263941093025, 1.201422308136249, 2.442060974845695, 0.9171616402591642]"
12155,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
36668,"[-4.445219920898195, 3.5920894179071206, 0.4240293436635222, 0.4341985312697122, -1.0046005134728668, -3.131590145486979, 3.0710657234643457, 1.9261533161898647, 4.0434405778215785, -0.5114202499009245, -0.5842825933394549, 1.5824110293020528, 3.921107021889022, -2.2819005836357094, 2.309803507893246, -3.8935548701672453, 0.3447215357053178, 0.15024188389643506, -1.268749752532652, -1.4598572752287062, 2.8691686985122233, -0.4876239677925052, 1.4047571123785154, 2.3897418578296805, -0.7230803406268433, -2.1694543895042937, -2.4043184525731123, 0.7709939411925749, -3.7528738453007886, 0.43959462601231386, -4.489664027255733, 0.20142230813624887, 0.4420609748456942, 4.250494973592497]"
62211,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
8373,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
91314,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
68728,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
102382,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
20526,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
49013,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
44912,"[-4.7785532542315305, 5.925422751240453, 4.090696010330189, 2.100865197936381, -5.337933846806198, -7.46492347882031, 7.737732390131013, -3.407180017143469, 6.04344057782158, 1.8219130834324073, 4.082384073327214, 5.58241102930205, 9.921107021889018, -3.2819005836357116, 1.6431368412265792, -3.893554870167244, -4.988611797628016, 1.1502418838964361, 1.3979169141340186, -5.126523941895373, -0.46416463482111014, -2.1542906344591715, 2.7380904457118493, 4.056408524496345, -3.3897470072935105, -4.502787722837627, -6.404318452573113, -3.562339392140758, -7.086207178634121, -2.5604053739876855, -0.822997360589068, -1.7985776918637504, 5.442060974845697, 0.9171616402591642]"
